,site,garden,treatment,unified_names,leaf_weight,stem_weight,wet_leafg,dry_leafg,tot_bio,type,no_stems,sla,area,area.lost,stem_weight_dots,leaf_weight_dots,num_stem_weight,num_leaf_weight,sla.w,sla.d,sla.w.m2kg1,sla.d.m2kg1,perc.herb,water.cont
208,numba,g1,i,hornstedtia_lycostoma,0.21,0.049,11.23,1.73,0.259,NA,1,NA,771.321,-12.04,0.049,0.21,0.049,0.21,68.6839715048976,445.850289017341,6.86839715048976,44.5850289017341,0.015369669922296,9.5
2414,numba,g9,c,hornstedtia_lycostoma,0.09414,0.16501,12.8,9.5,0.25915,NA,1,NA,NA,NA,0.00648,0.0094,0.00648,0.0094,NA,NA,NA,NA,NA,3.3
223,numba,g1,i,piper_aduncum,0.1,0.16,13.72,1.44,0.26,NA,1,NA,929.492,-2.70100000000002,0.16,0.1,0.16,0.1,67.7472303206997,645.480555555555,6.77472303206997,64.5480555555556,0.002897468657242,12.28
4138,yawan,g6,c,physalis_sp1,0.26,0,9.68,NA,0.26,herb,1,NA,611.616,-19.289,0,0.26,0,0.26,63.1834710743802,NA,6.31834710743802,NA,0.030573541182904,NA
4442,yawan,g8,c,paspalum_conjugatum,0.26,0,3.52,0.6,0.26,grass,1,NA,NA,NA,0,0.26,0,0.26,NA,NA,NA,NA,NA,2.92
74,numba,g1,ch,lepistemon_urceolatus,0.00803,0.252,3.2,0.78,0.26003,NA,1,NA,NA,NA,0.252,0.00803,0.252,0.00803,NA,NA,NA,NA,NA,2.42
3286,yawan,g1,i,macaranga_strigosa,0.067,0.195,NA,5.15,0.262,woody,1,NA,1267.345,-13.3630000000001,0.195,0.067,0.195,0.067,NA,246.08640776699,NA,24.608640776699,0.010434072403702,NA
3742,yawan,g3,p,pteris_sp1,0.108,0.154,4.24,1.82,0.262,NA,1,NA,488.191,-8.98700000000002,0.154,0.108,0.154,0.108,115.139386792453,268.236813186813,11.5139386792453,26.8236813186813,0.018076021062879,2.42
4668,yawan,g9,ch,rubus_sp1,0.262,0,3.37,1.05,0.262,NA,1,NA,560.586,-29.415,0,0.262,0,0.262,166.345994065282,533.891428571429,16.6345994065282,53.3891428571429,0.049855847701953,2.32
2076,numba,g7,i,alocasia_sp1,0.07776,0.185,22.68,3.8,0.26276,NA,1,NA,860.848,-1.86800000000005,0.185,0.07776,0.185,0.07776,37.9562610229277,226.538947368421,3.79562610229277,22.6538947368421,0.002165254846323,18.88
2782,wanang,g3,lh,ficus_pachyrrhachis,0.09077,0.17228,24.57,5.6,0.26305,tree,1,5.84905323046959,419.756,-14.2001911568939,0.17228,0.09077,0.17228,0.09077,17.0840862840863,74.9564285714286,1.70840862840863,7.49564285714286,0.032722637552508,18.97
2952,wanang,g5,i,cucurbitaceae_sp1,0.265,0,20.3,6.43,0.265,herb,1,5.08763953457576,1041.705,-7.25355876583763,0,0.265,0,0.265,51.3155172413793,162.00699844479,5.13155172413793,16.200699844479,0.006915009849743,13.87
4219,yawan,g6,h,pteris_sp1,0.265,0,4.33,1.62,0.265,fern,1,NA,465.671,-1.04900000000004,0,0.265,0,0.265,107.545265588915,287.451234567901,10.7545265588915,28.7451234567901,0.002247600274254,2.71
1702,numba,g6,h,embelia_cotinoides,0.07505,0.19,17.3,7.6,0.26505,NA,1,NA,900.643,-23.42,0.19,0.07505,0.19,0.07505,52.060289017341,118.505657894737,5.20602890173411,11.8505657894737,0.025344592305936,9.7
2028,numba,g7,h,axonopus_fissifolius,0.154,0.113,4.71,1.2,0.267,NA,1,NA,448.684,-2.44899999999996,0.113,0.154,0.113,0.154,95.2619957537155,373.903333333333,9.52619957537155,37.3903333333333,0.005428554328768,3.51
1879,numba,g7,c,embelia_cotinoides,0.07622,0.19125,21.58,7.6,0.26747,NA,1,NA,818.052,-35.194,0.19125,0.07622,0.19125,0.07622,37.9078776645042,107.638421052632,3.79078776645042,10.7638421052632,0.041247190142116,13.98
4124,yawan,g6,c,elaeocarpus_sphaerocarpus,0.089,0.18,12.5,3.75,0.269,woody,1,NA,730.809,-8.55400000000009,0.18,0.089,0.18,0.089,58.46472,194.8824,5.846472,19.48824,0.011569418540014,8.75
2641,wanang,g1,lh,urena_lobata,0.06911,0.2,10.03,3.64,0.26911,herb,1,5.32148912341102,745.066,-5.08636594731337,0.2,0.06911,0.2,0.06911,74.2837487537388,204.688461538462,7.42837487537388,20.4688461538462,0.006780443784764,6.39
4243,yawan,g6,i,pteris_sp1,0.27,0,5.87,0.71,0.27,fern,1,NA,388.629,-0.86099999999999,0,0.27,0,0.27,66.2059625212947,547.364788732394,6.62059625212947,54.7364788732394,0.002210583070169,5.16
2100,numba,g7,i,macaranga_fallacina,0.13562,0.13523,8.75,2.8,0.27085,NA,1,NA,766.369,-25.0989999999999,0.13523,0.13562,0.13523,0.13562,87.5850285714286,273.703214285714,8.75850285714286,27.3703214285714,0.031711958032416,5.95
1851,numba,g6,p,oreocnide_rubescens,0.09726,0.17511,14.01,8.9,0.27237,NA,1,NA,890.59,-23.0069999999999,0.17511,0.09726,0.17511,0.09726,63.5681655960029,100.066292134831,6.35681655960029,10.0066292134831,0.025182876038341,5.11
3654,yawan,g3,h,cyphomandra_betacea,0.115,0.158,14.34,1.5,0.273,woody,1,NA,NA,NA,0.158,0.115,0.158,0.115,NA,NA,NA,NA,NA,12.84
4160,yawan,g6,ch,paspalum_conjugatum,0.274,0,2.64,0.56,0.274,NA,1,NA,318.699,-0.399999999999977,0,0.274,0,0.274,120.719318181818,569.105357142857,12.0719318181818,56.9105357142857,0.001253529468911,2.08
749,numba,g3,f,lepistemon_urceolatus,0.115,0.16,5.72,1.47,0.275,NA,12,NA,746.577,-19.097,0.16,0.115,0.16,0.115,130.520454545455,507.875510204082,13.0520454545455,50.7875510204082,0.024941424157017,4.25
2270,numba,g8,f,rhus_taitensis,0.125,0.15,10.34,7,0.275,NA,1,NA,NA,NA,0.15,0.125,0.15,0.125,NA,NA,NA,NA,NA,3.34
2792,wanang,g3,lh,piper_aduncum,0.275,0,17.63,2.46,0.275,tree,1,6.01364259889532,1006.067,-6.80360790277814,0,0.275,0,0.275,57.0656267725468,408.970325203252,5.70656267725468,40.8970325203252,0.006717154046819,15.17
2942,wanang,g5,h,paspalum_conjugatum,0.275,0,7.84,1.68,0.275,grass,1,5.60939547969669,458.605,-10.2719793043497,0,0.275,0,0.275,58.4955357142857,272.979166666667,5.84955357142857,27.2979166666667,0.021907621311649,6.16
4042,yawan,g5,h,etlingera_sp1,0.275,0,20.38,4.32,0.275,herb,1,NA,924.536,-0.482000000000085,0,0.275,0,0.275,45.3648675171737,214.012962962963,4.53648675171737,21.4012962962963,0.000521070941322,16.06
4065,yawan,g5,h,polygonum_strigosum,0.275,0,8.7,1.51,0.275,climber,1,NA,438.594,-33.63,0,0.275,0,0.275,50.4131034482759,290.459602649007,5.04131034482759,29.0459602649007,0.071216202480179,7.19
4076,yawan,g5,i,achyranthes_aspera,0.275,0,4.95,0.07,0.275,herb,1,NA,351.694,-3.68199999999996,0,0.275,0,0.275,71.0492929292929,5024.2,7.10492929292929,502.42,0.010360857232903,4.88
2624,wanang,g1,lh,ficus_congesta,0.06512,0.21,21.2,8.23,0.27512,tree,1,4.93497906353586,1144.548,-6.6706677996802,0.21,0.06512,0.21,0.06512,53.9881132075472,139.070230862697,5.39881132075472,13.9070230862697,0.005794440262535,12.97
903,numba,g4,c,endospermum_labios,0.068,0.208,12.18,1.67,0.276,NA,1,NA,944.845,-4.98500000000001,0.208,0.068,0.208,0.068,77.5734811165846,565.775449101796,7.75734811165846,56.5775449101796,0.005248307591885,10.51
3610,yawan,g3,ch,piper_subulatum,0.032,0.246,13.86,1.93,0.278,NA,1,NA,1092.06,-16.405,0.246,0.032,0.246,0.032,78.7922077922078,565.834196891192,7.87922077922078,56.5834196891192,0.014799745594132,11.93
3735,yawan,g3,p,physalis_sp1,0.028,0.25,4.6,0.67,0.278,NA,1,NA,551.435,-7.18200000000002,0.25,0.028,0.25,0.028,119.877173913043,823.037313432836,11.9877173913043,82.3037313432836,0.012856751584717,3.93
2030,numba,g7,h,chromolaena_odorata,0.13595,0.14404,13.63,8.3,0.27999,NA,1,NA,1099.257,-4.38799999999992,0.14404,0.13595,0.14404,0.13595,80.6498165810712,132.440602409639,8.06498165810712,13.2440602409639,0.003975916168695,5.33
1429,numba,g5,i,embelia_cotinoides,0.16,0.12,18.02,2.6,0.28,NA,1,NA,708.059,-17.4580000000001,0.12,0.16,0.12,0.16,39.2929522752497,272.330384615385,3.92929522752497,27.2330384615385,0.024062840705318,15.42
2022,numba,g7,h,ageratum_conyzoides,0,0.28,11.76,7.5,0.28,NA,1,NA,932.965,-16.0409999999999,0.28,0,0.28,0,79.3337585034014,124.395333333333,7.93337585034014,12.4395333333333,0.016902948980301,4.26
2779,wanang,g3,lh,ageratum_conyzoides,0.28,0,11.16,1.34,0.28,herb,1,6.53459335629037,922.662,-7.60827099511227,0,0.28,0,0.28,82.6758064516129,688.553731343284,8.26758064516129,68.8553731343284,0.00817855975014,9.82
2918,wanang,g5,c,oxera_splendida,0.28,0,22.33,7.44,0.28,vine,1,5.99499665413988,706.491,-7.14213515802393,0,0.28,0,0.28,31.6386475593372,94.9584677419355,3.16386475593372,9.49584677419355,0.010008132759198,14.89
3488,yawan,g2,h,polygonum_strigosum,0.28,0,12.48,2.11,0.28,climber,1,NA,633.959,-3.25,0,0.28,0,0.28,50.7979967948718,300.454502369668,5.07979967948718,30.0454502369668,0.005100367383386,10.37
3640,yawan,g3,f,rubus_sp1,0.282,0,2.69,1.03,0.282,NA,1,NA,452.024,-10.901,0,0.282,0,0.282,168.038661710037,438.858252427184,16.8038661710037,43.8858252427184,0.023548090943457,1.66
1363,numba,g5,h,carica_papaya,0.00985,0.2722,2.12,0.7,0.28205,NA,1,NA,205.776,-2.75999999999999,0.0062,0.00276,0.0062,0.00276,97.0641509433962,293.965714285714,9.70641509433962,29.3965714285714,0.013235124870526,1.42
2206,numba,g8,c,musa_sp1,0.28244,0,16.58,7.8,0.28244,NA,1,NA,NA,NA,0,0.28244,0,0.28244,NA,NA,NA,NA,NA,8.78
3077,yawan,g1,c,desmodium_repandum,0.103,0.18,8.9,2.71,0.283,herb,1,NA,1454.024,-1.55600000000004,0.18,0.103,0.18,0.103,163.373483146067,536.540221402214,16.3373483146067,53.6540221402214,0.001068989681089,6.19
520,numba,g2,i,alocasia_sp5,0.07831,0.205,23.75,2.32,0.28331,NA,1,NA,823.066,-6.56799999999998,0.205,0.07831,0.205,0.07831,34.6554105263158,354.769827586207,3.46554105263158,35.4769827586207,0.007916744010009,21.43
2871,wanang,g4,i,melanolepis_multiglandulosa,0.04865,0.235,18.21,3.71,0.28365,tree,1,5.93202781448521,1398.366,0,0.235,0.04865,0.235,0.04865,76.7911037891269,376.918059299191,7.67911037891269,37.6918059299191,0,14.5
708,numba,g3,ch,ischaemum_polystachyum,0.25206,0.03166,2.69,1.62,0.28372,NA,1,NA,310.816,-0.91900000000004,0.03166,0.25206,0.03166,0.25206,115.544981412639,191.861728395062,11.5544981412639,19.1861728395062,0.002948016744992,1.07
2066,numba,g7,h,rhus_taitensis,0.17,0.114,13.1,9.6,0.284,NA,1,NA,787.883,-24.48,0.114,0.17,0.114,0.17,60.1437404580153,82.0711458333333,6.01437404580153,8.20711458333333,0.030134311877818,3.5
4685,yawan,g9,f,paspalum_conjugatum,0.284,0,3.75,0.64,0.284,NA,1,NA,383.832,-0.523000000000025,0,0.284,0,0.284,102.3552,599.7375,10.23552,59.97375,0.001360721208258,3.11
1398,numba,g5,h,musa_sp1,0.04243,0.242,11.74,8.44,0.28443,NA,1,NA,1035.802,-6.9670000000001,0.242,0.04243,0.242,0.04243,88.2284497444634,122.725355450237,8.82284497444634,12.2725355450237,0.006681249634387,3.3
217,numba,g1,i,musa_peekelii,0.04445,0.24,15.46,1.08,0.28445,NA,1,NA,789.361,-34.609,0.24,0.04445,0.24,0.04445,51.0582794307891,730.889814814815,5.10582794307891,73.0889814814815,0.042002742818307,14.38
2422,numba,g9,c,piper_aduncum,0.14082,0.1441,14.24,9.1,0.28492,NA,1,NA,NA,NA,0.1441,0.14082,0.1441,0.14082,NA,NA,NA,NA,NA,5.14
3514,yawan,g2,i,oplismenus_hirtellus,0.285,0,3.36,0.93,0.285,grass,1,NA,278.006,-1.47300000000001,0,0.285,0,0.285,82.7398809523809,298.931182795699,8.27398809523809,29.8931182795699,0.005270521219841,2.43
4740,yawan,g9,i,piper_aduncum,0.1886,0.09668,7.62,1.39,0.28528,woody,1,NA,814.154,-10.357,0.09668,0.1886,0.09668,0.1886,106.844356955381,585.722302158273,10.6844356955381,58.5722302158273,0.012561384869335,6.23
712,numba,g3,ch,macaranga_fallacina,0.138,0.148,7.32,4.37,0.286,NA,1,NA,891.499,-40.0069999999999,0.148,0.138,0.148,0.138,121.789480874317,204.004347826087,12.1789480874317,20.4004347826087,0.042948730335607,2.95
1923,numba,g7,ch,arthraxon_ciliaris,0.2045,0.08225,9.28,7.9,0.28675,NA,1,NA,983.148,-1.17399999999998,0.08225,0.2045,0.08225,0.2045,105.942672413793,124.449113924051,10.5942672413793,12.4449113924051,0.001192699137071,1.38
742,numba,g3,f,etlingera_sp1,0.05698,0.23,10.49,0.06,0.28698,NA,1,NA,787.529,-58.4590000000001,0.23,0.05698,0.23,0.05698,75.0742612011439,13125.4833333333,7.50742612011439,1312.54833333333,0.069101452975692,10.43
3146,yawan,g1,ch,macaranga_pleiostemon,0.158,0.13,13.24,6.45,0.288,woody,1,NA,939.731,-32.059,0.13,0.158,0.13,0.158,70.9766616314199,145.694728682171,7.09766616314199,14.5694728682171,0.032989637678922,6.79
1179,numba,g4,p,embelia_cotinoides,0.145,0.144,16.23,0.91,0.289,NA,1,NA,713.526,-25.11,0.144,0.145,0.144,0.145,43.9634011090573,784.094505494505,4.39634011090573,78.4094505494506,0.033995093659123,15.32
2013,numba,g7,f,phrynium_macrocephalum,0.1039,0.18524,10.51,3.4,0.28914,NA,1,NA,1819.192,-155.482,0.18524,0.1039,0.18524,0.1039,173.091531874405,535.056470588235,17.3091531874405,53.5056470588235,0.07873806005447,7.11
866,numba,g3,p,hornstedtia_lycostoma,0.0796,0.21,10.92,0.78,0.2896,NA,1,NA,1025.539,-49.4950000000001,0.21,0.0796,0.21,0.0796,93.9138278388278,1314.79358974359,9.39138278388278,131.479358974359,0.046040404303492,10.14
2543,numba,g9,p,macaranga_quadriglandulosa,0.0967,0.19315,15.88,12,0.28985,NA,1,NA,NA,NA,0.19315,0.0967,0.19315,0.0967,NA,NA,NA,NA,NA,3.88
1162,numba,g4,i,tetrastigma_voinierianum,0.15,0.1399,11.08,9.1,0.2899,NA,1,NA,500.019,-2.48500000000001,0.1399,0.15,0.1399,0.15,45.1280685920578,54.9471428571429,4.51280685920578,5.49471428571429,0.004945234266792,1.98
1400,numba,g5,h,oreocnide_rubescens,0.104,0.186,8.03,3.74,0.29,NA,1,NA,979.141,-5.01300000000003,0.186,0.104,0.186,0.104,121.935367372354,261.802406417112,12.1935367372354,26.1802406417112,0.005093715008017,4.29
2774,wanang,g3,i,paspalum_sp1,0.29,0,3.65,0.84,0.29,grass,1,5.33172335894656,173.707,-5.48580550420201,0,0.29,0,0.29,47.5909589041096,206.794047619048,4.75909589041096,20.6794047619048,0.030613983015481,2.81
2873,wanang,g4,i,paspalum_conjugatum,0.29,0,10.97,2.07,0.29,grass,1,5.71427792882115,627.552,-9.56402411521377,0,0.29,0,0.29,57.2061987237922,303.165217391304,5.72061987237922,30.3165217391304,0.01501143238156,8.9
3679,yawan,g3,h,rubus_sp1,0.29,0,3.81,NA,0.29,climber,1,NA,440.699,-19.309,0,0.29,0,0.29,115.669028871391,NA,11.5669028871391,NA,0.041975356950314,NA
4728,yawan,g9,i,cypholophus_sp2,0.12112,0.16918,7.24,1.27,0.2903,woody,1,NA,466.211,-57.264,0.16918,0.12112,0.16918,0.12112,64.3937845303867,367.095275590551,6.43937845303867,36.7095275590551,0.109392043555089,5.97
430,numba,g2,f,hornstedtia_sp1,0.09275,0.202,12.81,1.42,0.29475,NA,1,NA,778.679,-1.86400000000003,0.202,0.09275,0.202,0.09275,60.7868071818891,548.365492957746,6.07868071818891,54.8365492957747,0.002388081117888,11.39
815,numba,g3,i,cyperus_distans,0.10739,0.18752,4.5,0.86,0.29491,NA,1,NA,290.414,-7.51499999999999,0.18752,0.10739,0.18752,0.10739,64.5364444444444,337.690697674419,6.45364444444444,33.7690697674419,0.025224130581447,3.64
1160,numba,g4,i,rhus_taitensis,0.145,0.15,40.1,31.02,0.295,NA,1,NA,875.027,-0.407999999999902,0.15,0.145,0.15,0.145,21.8211221945137,28.2084784010316,2.18211221945137,2.82084784010316,0.000466054018859,9.08
3231,yawan,g1,h,fern_sp5,0.295,0,10.09,1.89,0.295,fern,1,NA,629.676,-9.81599999999992,0,0.295,0,0.295,62.405946481665,333.161904761905,6.2405946481665,33.3161904761905,0.015349683811525,8.2
3166,yawan,g1,ch,rubus_sp1,0.296,0,4.08,2.53,0.296,woody,1,NA,553.493,-51.1420000000002,0,0.296,0,0.296,135.660049019608,218.771936758893,13.5660049019608,21.8771936758893,0.08458326097563,1.55
3506,yawan,g2,i,fern_sp5,0.185,0.111,10.32,1.71,0.296,fern,1,NA,588.171,-7.95499999999993,0.111,0.185,0.111,0.185,56.9933139534884,343.959649122807,5.69933139534884,34.3959649122807,0.013344494284765,8.61
3936,yawan,g5,c,fern_sp1,0.296,0,5.45,1.44,0.296,fern,1,NA,387.807,-3.387,0,0.296,0,0.296,71.157247706422,269.310416666667,7.1157247706422,26.9310416666667,0.008658108253194,4.01
101,numba,g1,f,costus_speciosus,0.07651,0.22,16.03,1.17,0.29651,NA,1,NA,613.062,-20.8489999999999,0.22,0.07651,0.22,0.07651,38.2446662507798,523.984615384615,3.82446662507798,52.3984615384615,0.032889475020941,14.86
3842,yawan,g4,f,piper_aduncum,0.136,0.162,12.41,2.2,0.298,NA,1,NA,1010.854,-27.1859999999999,0.162,0.136,0.162,0.136,81.4547945205479,459.479090909091,8.1454794520548,45.9479090909091,0.026189742206466,10.21
3985,yawan,g5,ch,piper_subulatum,0.258,0.04,18.04,NA,0.298,NA,1,NA,1056.59,-13.8780000000002,0.04,0.258,0.04,0.258,58.5692904656319,NA,5.85692904656319,NA,0.012964423037401,NA
4707,yawan,g9,h,ficus_congesta,0.059,0.24,NA,3.02,0.299,woody,1,NA,813.152,-5.14699999999993,0.24,0.059,0.24,0.059,NA,269.255629139073,NA,26.9255629139073,0.006289876927627,NA
1169,numba,g4,p,callicarpa_pentandra,0.03922,0.26,7.26,1.85,0.29922,NA,1,NA,NA,NA,0.26,0.03922,0.26,0.03922,NA,NA,NA,NA,NA,5.41
1784,numba,g6,i,macaranga_fallacina,0.1,0.2,9.51,9.1,0.3,NA,1,NA,800.698,-19.804,0.2,0.1,0.2,0.1,84.1953732912723,87.9887912087912,8.41953732912723,8.79887912087912,0.024136443299346,0.41
3469,yawan,g2,h,elatostema_sp2,0.3,0,11.06,NA,0.3,herb,1,NA,NA,NA,0,0.3,0,0.3,NA,NA,NA,NA,NA,NA
4683,yawan,g9,f,macaranga_strigosa,0.05,0.252,15.93,7.95,0.302,NA,1,NA,983.354,-106.001,0.252,0.05,0.252,0.05,61.7296924042687,123.692327044025,6.17296924042687,12.3692327044025,0.097306204129967,7.98
3692,yawan,g3,i,debregeasia_longifolia,0.058,0.245,9.36,3.16,0.303,woody,1,NA,953.715,-6.11299999999994,0.245,0.058,0.245,0.058,101.892628205128,301.808544303797,10.1892628205128,30.1808544303797,0.006368849418854,6.2
4621,yawan,g9,c,piper_melula,0.203,0.1,19.75,1.8,0.303,woody,1,NA,1042.94,-50.865,0.1,0.203,0.1,0.203,52.8070886075949,579.411111111111,5.28070886075949,57.9411111111111,0.046502804430406,17.95
3450,yawan,g2,f,sphaerostephanos_unitus,0.305,0,6.39,2.73,0.305,fern,1,NA,472.301,-4.58699999999999,0,0.305,0,0.305,73.9125195618153,173.004029304029,7.39125195618153,17.3004029304029,0.009618610659107,3.66
3477,yawan,g2,h,luffa_sp1,0.305,0,20.49,NA,0.305,climber,1,NA,662.391,-9.23900000000003,0,0.305,0,0.305,32.3275256222548,NA,3.23275256222548,NA,0.013756085940175,NA
4288,yawan,g7,c,bidens_pilosa,0.305,0,5.3,0.37,0.305,herb,1,NA,353.342,-4.36900000000003,0,0.305,0,0.305,66.6683018867924,954.978378378378,6.66683018867925,95.4978378378378,0.012213770334153,4.93
1780,numba,g6,i,lepistemon_urceolatus,0.24168,0.06463,6.15,7.2,0.30631,NA,1,NA,595.991,-0.037000000000035,0.06463,0.24168,0.06463,0.24168,96.9091056910569,82.7765277777778,9.69091056910569,8.27765277777778,6.20776205145305E-05,-1.05
2255,numba,g8,f,dioscorea_sp1,0.10633,0.2,19.24,10,0.30633,NA,1,NA,NA,NA,0.2,0.10633,0.2,0.10633,NA,NA,NA,NA,NA,9.24
4134,yawan,g6,c,nothocnide_sp1,0.047,0.26,9.51,1.69,0.307,woody,1,NA,528.147,-4.52799999999991,0.26,0.047,0.26,0.047,55.5359621451104,312.513017751479,5.55359621451104,31.2513017751479,0.008500492795795,7.82
1045,numba,g4,h,callicarpa_pentandra,0.0574,0.25,10.05,2.72,0.3074,NA,1,NA,NA,NA,0.25,0.0574,0.25,0.0574,NA,NA,NA,NA,NA,7.33
219,numba,g1,i,passiflora_sp1,0.09262,0.215,16.49,2.09,0.30762,NA,1,NA,951.574,-6.94100000000003,0.215,0.09262,0.215,0.09262,57.7061249241965,455.298564593301,5.77061249241965,45.5298564593301,0.007241409889256,14.4
4673,yawan,g9,ch,trichospermum_pleiostigma,0.05589,0.252,10.91,NA,0.30789,NA,1,NA,1191.455,-26.799,0.252,0.05589,0.252,0.05589,109.207607699358,NA,10.9207607699358,NA,0.021997875648264,NA
3185,yawan,g1,f,elaeocarpus_dolichostylus,0.132,0.176,13.99,4.92,0.308,woody,1,NA,NA,NA,0.176,0.132,0.176,0.132,NA,NA,NA,NA,NA,9.07
148,numba,g1,h,cyathea_contaminans,0.0732,0.23517,9.11,2.63,0.30837,NA,1,NA,567.142,-20.1369999999999,0.23517,0.0732,0.23517,0.0732,62.2548847420417,215.643346007605,6.22548847420417,21.5643346007605,0.034288643047001,6.48
938,numba,g4,ch,arecaceae_sp1,0.05673,0.252,15.83,3.28,0.30873,NA,1,NA,870.675,-14.9690000000001,0.252,0.05673,0.252,0.05673,55.0015792798484,265.449695121951,5.50015792798484,26.5449695121951,0.016901825112574,12.55
3505,yawan,g2,i,elatostema_sp2,0.169,0.14,5.19,1.73,0.309,herb,1,NA,NA,NA,0.14,0.169,0.14,0.169,NA,NA,NA,NA,NA,3.46
4559,yawan,g8,i,sphaerostephanos_unitus,0.308,0.001,1.67,0.42,0.309,fern,1,NA,139.161,-0.052999999999997,0.001,0.308,0.001,0.308,83.3299401197605,331.335714285714,8.33299401197605,33.1335714285714,0.000380708836755,1.25
543,numba,g2,i,lepistemon_urceolatus,0.185,0.125,9.6,1.47,0.31,NA,1,NA,735.902,-0.910999999999945,0.125,0.185,0.125,0.185,76.6564583333333,500.613605442177,7.66564583333334,50.0613605442177,0.001236405980893,8.13
4336,yawan,g7,ch,physalis_sp1,0.31,0,NA,NA,0.31,NA,1,NA,530.857,-2.88700000000006,0,0.31,0,0.31,NA,NA,NA,NA,0.005408960100723,NA
1915,numba,g7,c,solanum_sp1,0.11956,0.19172,27.75,10.98,0.31128,NA,1,NA,1353.914,-59.5530000000001,0.19172,0.11956,0.19172,0.11956,48.7896936936937,123.307285974499,4.87896936936937,12.3307285974499,0.042132571895913,16.77
1957,numba,g7,ch,lepistemon_urceolatus,0.14058,0.172,12.66,9.1,0.31258,NA,1,NA,1002.933,-10.816,0.172,0.14058,0.172,0.14058,79.2206161137441,110.212417582418,7.92206161137441,11.0212417582418,0.01066930768859,3.56
2097,numba,g7,i,hornstedtia_sp1,0.07784,0.235,11.12,3.6,0.31284,NA,1,NA,641.02,-0.82000000000005,0.235,0.07784,0.235,0.07784,57.6456834532374,178.061111111111,5.76456834532374,17.8061111111111,0.001277576966222,7.52
3223,yawan,g1,h,cypholophus_sp5,0.068,0.245,21.65,NA,0.313,woody,1,NA,886.75,-61.982,0.245,0.068,0.245,0.068,40.9584295612009,NA,4.09584295612009,NA,0.065331410767214,NA
3724,yawan,g3,p,etlingera_sp1,0.025,0.288,13.37,10.04,0.313,NA,1,NA,1021.516,-27.7110000000001,0.288,0.025,0.288,0.025,76.4035901271503,101.744621513944,7.64035901271503,10.1744621513944,0.026410872003866,3.33
344,numba,g2,c,tetrastigma_voinierianum,0.246,0.06709,13.17,2.47,0.31309,NA,1,NA,561.903,-16.403,0.06709,0.246,0.06709,0.246,42.6653758542141,227.491093117409,4.26653758542141,22.7491093117409,0.028363876563619,10.7
3399,yawan,g2,ch,fern_sp2,0.314,0,7.09,3.01,0.314,NA,1,NA,645.675,-68.5700000000001,0,0.314,0,0.314,91.0684062059238,214.509966777409,9.10684062059238,21.4509966777409,0.096003472197915,4.08
3606,yawan,g3,ch,paspalum_conjugatum,0.314,0,4.16,0.91,0.314,NA,1,NA,410.448,-8.702,0,0.314,0,0.314,98.6653846153846,451.041758241758,9.86653846153846,45.1041758241758,0.020761064058213,3.25
2161,numba,g7,p,piper_aduncum,0.28126,0.03496,12.94,1.9,0.31622,NA,1,NA,858.162,-8.04399999999998,0.03496,0.28126,0.03496,0.28126,66.3185471406492,451.664210526316,6.63185471406492,45.1664210526316,0.00928647457995,11.04
715,numba,g3,ch,mallotus_mollissimus,0.04535,0.272,11.73,2.8,0.31735,NA,1,NA,1140.43,-74.6889999999999,0.272,0.04535,0.272,0.04535,97.2233589087809,407.296428571429,9.72233589087809,40.7296428571429,0.061466407816848,8.93
2775,wanang,g3,i,piper_umbellatum,0.12709,0.19066,22.88,3.3,0.31775,tree,1,6.10123849106577,1473.154,-8.89451141095462,0.19066,0.12709,0.19066,0.12709,64.3861013986014,446.410303030303,6.43861013986014,44.6410303030303,0.006001498157767,19.58
